"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-13",,,"0.00","0.0","0.0",,"36","14"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-14",,,"0.00","0.0","0.0",,"35","17"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-15",,,"0.00","0.0","0.0",,"43","19"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-16",,,"0.39","0.0","0.0",,"47","28"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-17",,,"0.12","0.0","0.0",,"48","35"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-18",,,"0.11","0.0","0.0",,"39","33"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-19",,,"0.00","0.0","0.0",,"37","29"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-20",,,"0.00","0.0","0.0",,"46","29"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-21",,,"0.00","0.0","0.0",,"54","28"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-22",,,"0.00","0.0","0.0",,"52","24"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-23",,,"0.00","0.0","0.0",,"45","27"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-24",,,"0.00","0.0","0.0",,"42","38"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-25",,,"0.00","0.0","0.0",,"40","25"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-26",,,"0.00","0.0","0.0",,"44","27"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-27",,,"0.00","0.0","0.0",,"44","24"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-28",,,"0.00","0.0","0.0",,"42","31"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-29",,,"0.00","0.0","0.0",,"37","23"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-30",,,"0.00","0.0","0.0",,"45","20"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1994-12-31",,,"0.12","0.0","0.0",,"45","35"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-01",,,"0.07","0.0","0.0",,"43","27"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-02",,,"0.00","0.0","0.0",,"27","17"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-03",,,"0.00","0.0","0.0",,"25","18"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-04",,,"0.04","0.7","0.0",,"18","9"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-05",,,"0.00","0.2","1.0",,"22","4"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-06",,,"0.34","1.6","1.0",,"34","16"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-07",,,"0.14","7.2","3.0",,"33","12"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-08",,,"0.00","0.0","5.0",,"29","11"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-09",,,"0.01","0.9","4.0",,"24","15"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-10",,,"0.01","0.1","5.0",,"28","15"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-11",,,"0.08","0.0","5.0",,"46","28"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-12",,,"0.01","0.0","0.0",,"61","46"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-13",,,"0.00","0.0","0.0",,"66","52"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-14",,,"0.32","0.0","0.0",,"67","53"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-15",,,"2.53","0.0","0.0",,"59","35"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-16",,,"0.83","1.4","1.0",,"35","30"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-17",,,"0.00","0.0","1.0",,"35","30"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-18",,,"0.00","0.0","1.0",,"42","33"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-19",,,"0.00","0.0","0.0",,"55","32"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-20",,,"0.90","0.6","0.0",,"50","34"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-21",,,"0.35","6.7","2.0",,"34","25"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-22",,,"0.08","1.5","7.0",,"26","21"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-23",,,"0.02","0.8","4.0",,"27","21"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-24",,,"0.06","1.3","5.0",,"32","24"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-25",,,"0.00","0.1","6.0",,"27","19"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-26",,,"0.02","0.3","4.0",,"30","15"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-27",,,"0.00","0.0","4.0",,"34","10"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-28",,,"0.00","0.0","3.0",,"30","22"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-29",,,"0.00","0.0","3.0",,"33","17"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-30",,,"0.00","0.0","1.0",,"34","12"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-01-31",,,"0.00","0.0","1.0",,"35","19"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-01",,,"0.03","0.3","1.0",,"39","34"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-02",,,"0.00","0.0","0.0",,"34","18"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-03",,,"0.00","0.0","0.0",,"33","13"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-04",,,"0.30","4.0","0.0",,"30","16"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-05",,,"0.00","0.0","4.0",,"16","5"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-06",,,"0.02","1.2","4.0",,"20","6"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-07",,,"0.01","0.3","4.0",,"20","8"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-08",,,"0.12","6.3","7.0",,"20","10"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-09",,,"0.00","0.0","7.0",,"32","10"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-10",,,"0.00","0.0","6.0",,"37","29"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-11",,,"0.02","0.2","5.0",,"30","5"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-12",,,"0.00","0.0","4.0",,"14","-1"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-13",,,"0.00","0.0","4.0",,"27","5"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-14",,,"0.00","0.0","3.0",,"28","8"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-15",,,"0.03","0.0","2.0",,"47","20"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-16",,,"0.00","0.0","0.0",,"37","23"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-17",,,"0.00","0.0","0.0",,"43","19"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-18",,,"0.00","0.0","0.0",,"52","24"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-19",,,"0.00","0.0","0.0",,"55","31"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-20",,,"0.01","0.0","0.0",,"47","28"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-21",,,"0.06","0.7","0.0",,"37","24"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-22",,,"0.00","0.0","1.0",,"46","16"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-23",,,"0.23","0.0","0.0",,"49","33"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-24",,,"0.00","0.1","0.0",,"37","22"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-25",,,"0.10","1.2","0.0",,"42","22"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-26",,,"0.09","0.4","2.0",,"34","24"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-27",,,"0.58","0.0","0.0",,"51","34"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-02-28",,,"0.13","0.0","0.0",,"35","31"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-01",,,"0.00","0.0","0.0",,"36","25"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-02",,,"0.02","0.5","1.0",,"27","19"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-03",,,"0.00","0.0","0.0",,"32","15"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-04",,,"0.00","0.0","0.0",,"38","16"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-05",,,"0.23","0.0","0.0",,"47","28"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-06",,,"0.01","0.0","0.0",,"48","34"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-07",,,"0.72","0.0","0.0",,"67","35"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-08",,,"0.26","2.9","3.0",,"35","20"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-09",,,"0.05","0.9","4.0",,"25","13"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-10",,,"0.00","0.0","3.0",,"37","9"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-11",,,"0.00","0.0","0.0",,"63","32"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-12",,,"0.00","0.0","0.0",,"69","33"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-13",,,"0.00","0.0","0.0",,"74","40"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-14",,,"0.00","0.0","0.0",,"69","37"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-15",,,"0.00","0.0","0.0",,"65","37"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-16",,,"0.00","0.0","0.0",,"66","38"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-17",,,"0.00","0.0","0.0",,"53","31"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-18",,,"0.00","0.0","0.0",,"45","26"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-19",,,"0.00","0.0","0.0",,"65","29"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-20",,,"0.11","0.0","0.0",,"76","49"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-21",,,"0.02","0.0","0.0",,"54","39"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-22",,,"0.00","0.0","0.0",,"46","35"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-23",,,"0.00","0.0","0.0",,"38","31"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-24",,,"0.00","0.0","0.0",,"46","22"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-25",,,"0.00","0.0","0.0",,"49","24"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-26",,,"0.00","0.0","0.0",,"57","28"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-27",,,"0.18","0.0","0.0",,"47","32"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-28",,,"0.06","0.0","0.0",,"49","33"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-29",,,"0.06","0.0","0.0",,"49","35"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-30",,,"0.00","0.0","0.0",,"46","38"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-03-31",,,"0.00","0.0","0.0",,"44","34"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-01",,,"0.02","0.2","0.0",,"43","33"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-02",,,"0.00","0.0","0.0",,"47","31"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-03",,,"0.11","0.0","0.0",,"68","32"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-04",,,"0.04","0.0","0.0",,"51","24"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-05",,,"0.00","0.0","0.0",,"40","23"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-06",,,"0.02","0.0","0.0",,"62","33"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-07",,,"0.00","0.0","0.0",,"44","34"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-08",,,"0.86","0.0","0.0",,"54","38"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-09",,,"0.91","0.0","0.0",,"42","33"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-10",,,"0.01","0.0","0.0",,"46","33"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-11",,,"0.04","0.0","0.0",,"81","37"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-12",,,"0.44","0.0","0.0",,"68","47"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-13",,,"0.06","0.0","0.0",,"47","40"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-14",,,"0.00","0.0","0.0",,"47","31"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-15",,,"0.00","0.0","0.0",,"50","26"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-16",,,"0.00","0.0","0.0",,"54","37"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-17",,,"0.02","0.0","0.0",,"60","42"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-18",,,"0.24","0.0","0.0",,"74","45"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-19",,,"0.00","0.0","0.0",,"75","47"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-20",,,"0.00","0.0","0.0",,"56","41"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-21",,,"1.30","0.0","0.0",,"72","51"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-22",,,"0.00","0.0","0.0",,"52","38"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-23",,,"0.00","0.0","0.0",,"50","32"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-24",,,"0.00","0.0","0.0",,"49","36"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-25",,,"0.17","0.0","0.0",,"55","33"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-26",,,"0.00","0.0","0.0",,"68","32"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-27",,,"0.04","0.0","0.0",,"67","48"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-28",,,"0.00","0.0","0.0",,"60","42"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-29",,,"0.00","0.0","0.0",,"60","38"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-04-30",,,"0.05","0.0","0.0",,"53","43"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-01",,,"0.00","0.0","0.0",,"55","37"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-02",,,"0.00","0.0","0.0",,"54","38"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-03",,,"0.00","0.0","0.0",,"63","35"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-04",,,"0.00","0.0","0.0",,"62","47"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-05",,,"0.04","0.0","0.0",,"64","47"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-06",,,"0.00","0.0","0.0",,"63","43"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-07",,,"0.00","0.0","0.0",,"67","43"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-08",,,"0.00","0.0","0.0",,"60","44"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-09",,,"0.56","0.0","0.0",,"62","53"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-10",,,"0.19","0.0","0.0",,"78","58"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-11",,,"0.00","0.0","0.0",,"60","52"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-12",,,"0.00","0.0","0.0",,"68","50"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-13",,,"0.00","0.0","0.0",,"74","50"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-14",,,"0.05","0.0","0.0",,"82","63"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-15",,,"0.00","0.0","0.0",,"72","51"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-16",,,"0.00","0.0","0.0",,"77","47"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-17",,,"0.54","0.0","0.0",,"78","57"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-18",,,"0.33","0.0","0.0",,"58","48"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-19",,,"0.23","0.0","0.0",,"71","48"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-20",,,"0.02","0.0","0.0",,"76","47"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-21",,,"0.00","0.0","0.0",,"74","54"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-22",,,"0.00","0.0","0.0",,"68","45"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-23",,,"0.00","0.0","0.0",,"82","50"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-24",,,"0.85","0.0","0.0",,"74","53"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-25",,,"0.03","0.0","0.0",,"62","53"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-26",,,"0.00","0.0","0.0",,"67","53"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-27",,,"0.00","0.0","0.0",,"76","47"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-28",,,"1.12","0.0","0.0",,"77","64"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-29",,,"0.00","0.0","0.0",,"66","58"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-30",,,"0.00","0.0","0.0",,"70","54"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-05-31",,,"0.00","0.0","0.0",,"79","50"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-01",,,"0.02","0.0","0.0",,"70","57"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-02",,,"0.04","0.0","0.0",,"79","65"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-03",,,"0.07","0.0","0.0",,"75","60"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-04",,,"0.00","0.0","0.0",,"72","59"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-05",,,"0.00","0.0","0.0",,"81","54"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-06",,,"0.00","0.0","0.0",,"86","63"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-07",,,"0.00","0.0","0.0",,"86","69"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-08",,,"0.00","0.0","0.0",,"70","54"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-09",,,"0.00","0.0","0.0",,"72","57"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-10",,,"0.17","0.0","0.0",,"82","62"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-11",,,"0.00","0.0","0.0",,"74","61"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-12",,,"0.00","0.0","0.0",,"69","54"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-13",,,"0.00","0.0","0.0",,"76","46"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-14",,,"0.04","0.0","0.0",,"78","56"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-15",,,"0.00","0.0","0.0",,"76","50"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-16",,,"0.00","0.0","0.0",,"83","52"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-17",,,"0.00","0.0","0.0",,"88","59"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-18",,,"0.00","0.0","0.0",,"91","65"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-19",,,"0.00","0.0","0.0",,"92","68"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-20",,,"0.00","0.0","0.0",,"86","69"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-21",,,"1.25","0.0","0.0",,"85","68"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-22",,,"0.00","0.0","0.0",,"82","62"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-23",,,"0.16","0.0","0.0",,"86","71"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-24",,,"0.00","0.0","0.0",,"79","69"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-25",,,"1.19","0.0","0.0",,"83","69"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-26",,,"0.00","0.0","0.0",,"86","65"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-27",,,"0.23","0.0","0.0",,"87","68"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-28",,,"0.03","0.0","0.0",,"87","70"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-29",,,"0.46","0.0","0.0",,"85","68"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-06-30",,,"0.01","0.0","0.0",,"84","67"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-07-01",,,"0.00","0.0","0.0",,"77","65"
"USW00014820","CLEVELAND HOPKINS INTERNATIONAL AIRPORT, OH US","1995-07-02",,,"0.00","0.0","0.0",,"68","55"
